,artist,dateposted,description,itemid,itunes_link,loved_count,p_id,posted_count,postid,posturl,pub_audio_unavail,siteid,sitename,thumb_url,thumb_url_large,thumb_url_medium,time,title,ts_loved_me
403,Crystal Castles,1453247771,Crystal Castlesの最新作「Deicide」を Alex ZelenkaとSidewalks and Skeletonsがリミックス、フリーダウンロードにて公開されている。 リミックスを手がけたAlex Zelenkaは、シカゴを拠点とするプロデューサー。Crystal Castlesのエンジニア、リミキサーとしても知られている。今作は、UKのプロデューサー、Jake Leeによるプロジェクト、Sidewalks and Skeletonsとのコラボレーション・リミックスとなっている。 Mor,2ezvt,http://hypem.com/go/itunes_search/Crystal%20Castles,64,,1,2850956,http://uncannyzine.com/posts/31769,,22016,UNCANNY,http://static.hypem.net/solid_color/thumbs_new/8c/2850956.jpg,http://static.hypem.net/thumbs_new/8c/2850956_320.jpg,https://static.hypem.com/solid_color/items_images/7a/2ezvt_120.jpg,308,Crystal Castles - Deicide (Ale,1453257889
404,Tom Misch,1453728511,"Who even wants to move when this song is playing? Here comes another free release from the British guitarist and producer Tom Misch, lately his soundcloud page is on fire with new, delicious songs. This one is so fresh and summery, I can picture myself si",2ez5f,http://hypem.com/go/itunes_search/Tom%20Misch,7835,,8,2854536,http://www.stereofox.com/tom-misch-never-moved,,19706,Stereofox,http://static.hypem.net/solid_color/thumbs_new/88/2854536.jpg,http://static.hypem.net/thumbs_new/4f/2852687_640.jpg,https://static.hypem.com/solid_color/items_images/af/2ez5f_120.jpg,178,Never Moved,1453257016
405,Phoenix,1455648672,"The first time I’d heard of Robotaki was when he remixed one of my favourite bands, Phoenix’s “1901”. Yesterday he released a brand new remix of another favourite of mine, “Speak Easy” by Mansionair. Listen below: Remix of Phoenix’s “1901” Posted by @adam",1swxf,http://hypem.com/go/itunes_search/Phoenix,3087,,10,2871748,http://winniecooper.net/2016/02/robotaki-remixes-mansionairs-speak-easy/,,3683,Winnie Cooper,http://static.hypem.net/solid_color/thumbs_new/c4/2871748.jpg,https://static.hypem.com/items_images/af/1swxf_500.jpg,https://static.hypem.com/solid_color/items_images/af/1swxf_120.jpg,209,1901 (Robotaki Remix),1453256963
406,Lauv,1456208919,Cloudberry Parties are article series where bunch of remixes are shared to keep your weekend mood up and surely support artists on their way to get noticed and appreciated. Plus for this blog it is a chance to share every finding or submission since Cloud,2eww5,http://hypem.com/go/itunes_search/Lauv,1774,,5,2876527,http://clickandlistenit.blogspot.com/2016/02/cloudberry-parties-pt-32.html,,21722,CLOUDBERRY MORNINGS,http://static.hypem.net/solid_color/thumbs_new/6f/2876527.jpg,https://static.hypem.com/items_images/85/2eww5_640.jpg,https://static.hypem.com/solid_color/items_images/85/2eww5_120.jpg,233,Reforget (Milk N Cooks Remix),1453256666
407,Sofi Tukker,1447096471,One of the challenges of being known as the “music guy” at a party and people automatically assuming you want to play the role of the DJ. Sometimes a music guy just wants to passively go through life like everyone else and enjoy whatever random soundtrack,2bpxk,http://hypem.com/go/itunes_search/Sofi%20Tukker,13055,,31,2806914,http://www.etmusiquepourtous.com/2015/11/09/sofi-tukker-drinkee/,,10096,Et Musique Pour Tous,http://static.hypem.net/solid_color/thumbs_new/82/2806914.jpg,http://static.hypem.net/thumbs_new/98/2966168_640.jpg,https://static.hypem.com/solid_color/items_images/b3/2bpxk_120.jpg,298,Drinkee (Original Mix),1453256358
408,Fatima Yamaha,1466603413,"Pour rappel, Fatima Yamaha, c'est ça : Dès sa sortie il y a trois ans, ce ""What's A Girl To Do"" avec sample de Scarlett Johanson dans Lost In Translation fait le tour du monde - de quoi mettre un bon coup de projecteur sur Fatima Yamaha, aka Bastian, aka ",246a9,http://hypem.com/go/itunes_search/Fatima%20Yamaha,2018,,12,2959533,http://www.tsugi.fr/news/2016/06/22/fatima-yamaha-remixe-breakbot-17693,,10055,tsugi,http://static.hypem.net/solid_color/thumbs_new/ad/2959533.jpg,https://static.hypem.com/items_images/49/246a9_640.jpg,https://static.hypem.com/solid_color/items_images/49/246a9_120.jpg,447,What's A Girl To Do,1453255248
409,Justin BI3ber,1453665369,"We are now officially certain that 2016 is going to be a big year for Anevo. Another track climbing incredibly fast up the hypem chart, bravo. And this guy is coming to Vancouver!? February 6th at Celebrities with Lost Frequencies. Tickets here.  #Todayst",2ewtv,http://hypem.com/go/itunes_search/Justin%20BI3ber,3356,,6,2854183,http://www.neverradio.com/todaystrack/2016/justin-b13ber-love-yourself-anevo-remix,True,22657,Never Radio,http://static.hypem.net/solid_color/thumbs_new/3e/2852158.jpg,http://static.hypem.net/thumbs_new/40/2849856_640.jpg,http://static.hypem.net/solid_color/thumbs_new/27/2854183_120.jpg,196,Lðve Yourself (Anevo remix),1453254999
410,Lemaitre,1452922520,"With so many emails arriving in our inbox on a daily basis it's sometimes difficult to keep track of all the great new music that is being sent to us. As much as we would love to give each artist/song their own individual feature, we simply do not have th",2etw1,http://hypem.com/go/itunes_search/Lemaitre,3992,,7,2848639,http://wonkysensitive.blogspot.com/2016/01/whats-in-our-inbox-34.html,,18384,Wonky Sensitive,http://static.hypem.net/solid_color/thumbs_new/7f/2848639.jpg,https://static.hypem.com/items_images/81/2etw1_640.jpg,https://static.hypem.com/solid_color/items_images/81/2etw1_120.jpg,257,Stepping Stone feat Mark Johns,1452816832
411,lobsterdust,1308085432,,1c4z8,http://hypem.com/go/itunes_search/lobsterdust,319,,2,1506914,http://www.mashuptown.com/2011/06/lobsterdust-whole-lotta-extra-dougie-cali-swag-district-vs-led-zeppelin-vs-katy-perry.html,,3195,Mashup of the Week Podcast,http://static.hypem.net/solid_color/thumbs_new/62/1506914.jpg,http://static.hypem.net/thumbs_new/62/1506914_320.jpg,http://static.hypem.net/solid_color/thumbs_new/62/1506914_120.jpg,288,Whole Lotta Extra Dougie (Cali Swag District vs. Led Zeppelin vs. Katy Perry),1452555888
412,Wildchild,1249657309,"I promised I'd be back today, so on to part 2 of my first ever Party/event review... This time it's from a 10 day festival called: De Lokerse Feesten (""Party in Lokeren"", for you english chaps and american dudes). First of, me and my mate went to the litt",ay4g,http://hypem.com/go/itunes_search/Wildchild,161,,3,903367,http://www.ilictronix.com/2009/08/mr-browns-showfestival-reviews-act-i_07.html,True,10471,ilictronix,http://static.hypem.net/solid_color/thumbs_new/ca/725194.jpg,https://static.hypem.com/images/albumart/320/4.png,,231,Renegade Master (Fatboy Slim Old Skool Edit),1452555484
413,Parov Stelar,1289277328,"YEESH, another one of those few days where all of a sudden I get hundreds of submissions (no joke). Before it piled unmanageably high, I sorted through everything and picked twenty-five for you here. I review ten of my favorites, and there’s a mess of b",1686y,http://hypem.com/go/itunes_search/Parov%20Stelar,172,,2,1321418,http://www.danideahl.com/20-songs-them-jeans-hyper-crush-breakdown-more,,4987,D SQUARED,http://static.hypem.net/solid_color/thumbs_new/ca/1321418.jpg,http://static.hypem.net/thumbs_new/ca/1321418_320.jpg,http://static.hypem.net/solid_color/thumbs_new/ca/1321418_120.jpg,240,"Charleston Butterfly (iamxl Remix),",1452479898
414,HINDS,1452188576,"Hinds - Leave Me Alone out January 8 on Mom + Pop/Lucky Number Throughout 2015, the hype around this Spanish foursome simmered under the surface as singles featuring their bubblegum garage sound dropped as a reminder of something big to come. The perfectl",2e2kb,http://hypem.com/go/itunes_search/HINDS,468,,49,2842397,http://anotherdyingartform.com/post/136823628062/hinds,,15688,Another Dying Art Form,http://static.hypem.net/solid_color/thumbs_new/1d/2842397.jpg,https://static.hypem.com/items_images/6b/2e2kb_640.jpg,https://static.hypem.com/solid_color/items_images/6b/2e2kb_120.jpg,151,San Diego,1452307401
415,Relick,1452292924,"Denton, TX’s Relick are preparing to release their debut EP, Twin House on March 4th. Surviving the Golden Age is excited to premiere the...",2ev0b,http://hypem.com/go/itunes_search/Relick,16,,6,2842995,http://survivingthegoldenage.com/relick-offering/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/73/2842995.jpg,https://static.hypem.com/items_images/b/2ev0b_640.jpg,https://static.hypem.com/solid_color/items_images/b/2ev0b_120.jpg,205,Offering,1452306778
416,DJ Fresh & High Contrast Feat. Dizzee Rascal,1452269284,Boss Selection featuring Rashida Jones “Flip and Rewind” Rashida Jones has been very busy as of late. Not only is her new series Angie...,2eq4j,http://hypem.com/go/itunes_search/DJ%20Fresh%20&%20High%20Contrast%20Feat.%20Dizzee%20Rascal,73,,2,2843096,http://survivingthegoldenage.com/video-rewind-01-08-2016/,,1056,surviving the golden age,http://static.hypem.net/solid_color/thumbs_new/d8/2843096.jpg,https://static.hypem.com/items_images/92/2eq4j_640.jpg,https://static.hypem.com/solid_color/items_images/92/2eq4j_120.jpg,199,How Love Begins,1452306206
417,Matoma & The Notorious B.I.G,1452005779,,296w6,http://hypem.com/go/itunes_search/Matoma%20&%20The%20Notorious%20B.I.G,3954,,3,2840609,http://www.thefader.com/2016/01/05/matoma-old-thing-back-interview-beat-construction,,15203,The Fader,http://static.hypem.net/solid_color/thumbs_new/21/2840609.jpg,https://static.hypem.com/items_images/86/296w6_640.jpg,https://static.hypem.com/solid_color/items_images/86/296w6_120.jpg,322,Old Thing Back (feat. Ja Rule and Ralph Tresvant),1452263288
418,Bad Wave,1424203393,Bad Wave is a new electropop duo of two former members of surf-rock outfit Nicky Blitz. The LA/Miami pair have just released a new track “Look Out” and for a second you would swear you’re hearing Phoenix on the vocals. The track is out now via Ghost Beach,24tts,http://hypem.com/go/itunes_search/Bad%20Wave,2023,,26,2625126,http://www.discobelle.net/2015/02/17/bad-wave-look-out/,,1009,Discobelle,http://static.hypem.net/solid_color/thumbs_new/66/2625126.jpg,https://static.hypem.com/items_images/59/24tts_640.jpg,https://static.hypem.com/solid_color/items_images/59/24tts_120.jpg,194,Look Out,1452035461
419,Syre,1453246517,"Vancouver producer Syre, recently released this quick little track, “Sizzle” that resonated big in my ears all day. Using simple jazz inspired licks Syre blends a contagiously crisp uplifting melody that will have you head bobbing to its bubbly beat. Post",2erdd,http://hypem.com/go/itunes_search/Syre,457,,7,2850949,http://themocd.tumblr.com/post/137646561290/vancouver-producer-syre-recently-released-this,,21486,The MOCD,http://static.hypem.net/solid_color/thumbs_new/85/2850949.jpg,https://static.hypem.com/items_images/ad/2erdd_640.jpg,https://static.hypem.com/solid_color/items_images/ad/2erdd_120.jpg,142,Sizzle,1452035226
420,Half Waif,1464706938,Half Waif - Probable Depths out now The latest recording from Brooklyn’s Nandi Rose Plunkett works under the clever disguise of appealing pop music by way of gracious synths and welcoming vocals. Dig deeper into her lyrics on single “Nest” and she divulge,2em1a,http://hypem.com/go/itunes_search/Half%20Waif,51,,11,2945153,http://anotherdyingartform.com/post/145209488217/halfwaif,,15688,Another Dying Art Form,http://static.hypem.net/solid_color/thumbs_new/81/2945153.jpg,https://static.hypem.com/items_images/2a/2em1a_640.jpg,https://static.hypem.com/solid_color/items_images/2a/2em1a_120.jpg,238,Nest,1451615751
421,Tchami,1426200990,"After a successful and breakout year in 2014, Tchami returns with a new single “After Life” and announces his EP by the same name. It’s tough to describe his sound, but there’s elements of house, experimental, and future bass in “After Life.” Featuring vo",2a3dq,http://hypem.com/go/itunes_search/Tchami,5443,,17,2642394,http://www.discobelle.net/2015/03/12/tchami-after-life-feat-stacy-barthe/,,1009,Discobelle,http://static.hypem.net/solid_color/thumbs_new/da/2642394.jpg,https://static.hypem.com/items_images/b7/2a3dq_640.jpg,https://static.hypem.com/solid_color/items_images/b7/2a3dq_120.jpg,293,After Life (Feat. Stacy Barthe),1451577878
422,LarryKoek feat. Dawn Pemberton,1454080879,A deep house disco throwback that you will love. Sometimes a single comes along that is just so much fun to listen to that it almost feels like words really aren’t necessary to explain how good it is. It’s like I should just post a link and let everybody ,2en5w,http://hypem.com/go/itunes_search/LarryKoek%20feat.%20Dawn%20Pemberton,191,,5,2858439,http://freshbeats365.com/2016/01/29/larrykoek-wonderlove/,,22704,Fresh Beats 365,http://static.hypem.net/solid_color/thumbs_new/c7/2858439.jpg,https://static.hypem.com/items_images/bc/2en5w_640.jpg,https://static.hypem.com/solid_color/items_images/bc/2en5w_120.jpg,212,Wonderlove,1451494282
423,Prince and The Revolution,1451278571,I first heard this piece of magnificence courtesy of its inclusion on a tape compiled by Jacques the Kipper:- mp3 : Prince & The Revolution – Erotic City (Make Love Not War Erotic City Come Alive) The song was originally released as the b-side to Let’s Go,vh55,http://hypem.com/go/itunes_search/Prince%20and%20The%20Revolution,283,,2,2837764,https://thenewvinylvillain.wordpress.com/2015/12/28/seven-plus-minutes-of-filthy-funk/,,2016,THE VINYL VILLAIN,http://static.hypem.net/solid_color/thumbs_new/4/2837764.jpg,https://static.hypem.com/items_images/a5/vh55_640.jpg,https://static.hypem.com/solid_color/items_images/a5/vh55_120.jpg,439,Erotic City (Make Love Not War Erotic City Come Alive),1451494129
424,floating points,1447767972,その卓越したセンスと才能でUKクラブ・シーンを牽引し、CaribouやFour Tetからも絶賛されるロンドン […],2czm8,http://hypem.com/go/itunes_search/floating%20points,2587,,23,2812672,http://spincoaster.com/floating-points-peroration-six,,22114,Spincoaster,http://static.hypem.net/solid_color/thumbs_new/0/2812672.jpg,https://static.hypem.com/items_images/88/2czm8_640.jpg,https://static.hypem.com/solid_color/items_images/88/2czm8_120.jpg,643,"Silhouettes (I, II & III)",1451494093
425,XAN YOUNG,1451324421,New York based independent record label Astro Nautico are notorious for putting out the most eclectic new music and this new release from Brooklyn based artist XAN YOUNG is no different. The Electro inspired R&B track takes us on a dark journey of 'the pl,2c2m5,http://hypem.com/go/itunes_search/XAN%20YOUNG,249,,10,2837946,http://www.speakerink.com/2015/12/audio-xan-young-passion-xanyoung.html,,22581,Speaker Ink,http://static.hypem.net/solid_color/thumbs_new/ba/2837946.jpg,https://static.hypem.com/items_images/85/2c2m5_640.jpg,https://static.hypem.com/solid_color/items_images/85/2c2m5_120.jpg,196,Passion,1451494059
426,Camel Power Club,1451136490,Son EP Wysteria vous aura sans aucun doute fait danser depuis sa sortie et demeure aujourd'hui comme l'une des plus belles surprises électro/indie française que l'on ait pu découvrir. En guise de cadeau de fin d'année et surtout pour vous éviter le répéti,2epra,http://hypem.com/go/itunes_search/Camel%20Power%20Club,33,,1,2837444,http://lifeinatrack.blogspot.com/2015/12/fellini-felin-x-aliat.html,,20673,ALIAT,https://static.hypem.com/solid_color/83c441,https://static.hypem.com/items_images/a/2epra_500.jpg,https://static.hypem.com/solid_color/items_images/a/2epra_120.jpg,330,Laïka (Fellini Félin Remix),1451317745
427,PLPS,1451324555,"Song: How I Feel (20syl Remix) Artist: PLPS Ridiculously consistent french producer 20syl dropped off a nice little holiday gift a few days ago – a groovy future beat remix of PLPS (pronounced Pulpalicious) song “How I Feel”. In typical 20syl fashion, the",2enk5,http://hypem.com/go/itunes_search/PLPS,4656,,4,2837920,http://www.audio-aquarium.com/plps-how-i-feel-20syl-remix/,,22178,Audio Aquarium,http://static.hypem.net/solid_color/thumbs_new/a0/2837920.jpg,https://static.hypem.com/items_images/65/2enk5_640.jpg,https://static.hypem.com/solid_color/items_images/65/2enk5_120.jpg,197,How I Feel (20syl Remix),1451315967
